Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study
SRR5127587,WGS,197,2922528316,PRJNA319574,SAMN06110406,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1899265971,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441865,Netherlands,Europe,Netherlands,Homo sapiens,HV163,Illumina HiSeq 2000,Missing,G89156_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89156,SRP095580
SRR5127588,WGS,198,2608722840,PRJNA319574,SAMN06110154,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1399634168,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441866,Netherlands,Europe,Netherlands,Homo sapiens,HV029,Illumina HiSeq 2000,Missing,G88879_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88879,SRP095580
SRR5127589,WGS,198,3264597733,PRJNA319574,SAMN06110066,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2360380431,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441867,Netherlands,Europe,Netherlands,Homo sapiens,HV018,Illumina HiSeq 2000,Missing,G88780_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88780,SRP095580
SRR5127590,WGS,199,2763062013,PRJNA319574,SAMN06110316,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1120017949,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441868,Netherlands,Europe,Netherlands,Homo sapiens,HV457,Illumina HiSeq 2000,Missing,G89055_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89055,SRP095580
SRR5127591,WGS,196,3432898070,PRJNA319574,SAMN06110315,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1689149600,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441869,Netherlands,Europe,Netherlands,Homo sapiens,HV396,Illumina HiSeq 2000,Missing,G89054_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89054,SRP095580
SRR5127592,WGS,199,3284773225,PRJNA319574,SAMN06110270,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1345580821,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441870,Netherlands,Europe,Netherlands,Homo sapiens,HV351,Illumina HiSeq 2000,Missing,G89006_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89006,SRP095580
SRR5127593,WGS,198,2236400091,PRJNA319574,SAMN06110088,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1446458747,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441871,Netherlands,Europe,Netherlands,Homo sapiens,HV185,Illumina HiSeq 2000,Missing,G88806_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88806,SRP095580
SRR5127594,WGS,199,2721688873,PRJNA319574,SAMN06110137,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1477933505,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441872,Netherlands,Europe,Netherlands,Homo sapiens,HV138,Illumina HiSeq 2000,Missing,G88859_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88859,SRP095580
SRR5127595,WGS,197,2433690281,PRJNA319574,SAMN06110278,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1001757163,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441873,Netherlands,Europe,Netherlands,Homo sapiens,HV373,Illumina HiSeq 2000,Missing,G89014_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89014,SRP095580
SRR5127596,WGS,199,1919845111,PRJNA319574,SAMN06110235,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",790271693,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441874,Netherlands,Europe,Netherlands,Homo sapiens,HV463,Illumina HiSeq 2000,Missing,G88967_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88967,SRP095580
SRR5127597,WGS,198,3292834961,PRJNA319574,SAMN06110427,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2135368683,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441875,Netherlands,Europe,Netherlands,Homo sapiens,HV257,Illumina HiSeq 2000,Missing,G89180_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89180,SRP095580
SRR5127598,WGS,197,3938527239,PRJNA319574,SAMN06110405,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1613433723,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441876,Netherlands,Europe,Netherlands,Homo sapiens,HV196,Illumina HiSeq 2000,Missing,G89155_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89155,SRP095580
SRR5127599,WGS,199,4791396192,PRJNA319574,SAMN06110197,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1931336293,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441877,Netherlands,Europe,Netherlands,Homo sapiens,HV458,Illumina HiSeq 2000,Missing,G88924_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88924,SRP095580
SRR5127600,WGS,197,3232720299,PRJNA319574,SAMN06110047,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1325720292,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441878,Netherlands,Europe,Netherlands,Homo sapiens,HV235,Illumina HiSeq 2000,Missing,G88759_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88759,SRP095580
SRR5127601,WGS,196,4334461497,PRJNA319574,SAMN06110195,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2142691914,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441879,Netherlands,Europe,Netherlands,Homo sapiens,HV455,Illumina HiSeq 2000,Missing,G88922_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88922,SRP095580
SRR5127602,WGS,198,2276096287,PRJNA319574,SAMN06110113,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",940428755,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441880,Netherlands,Europe,Netherlands,Homo sapiens,HV280,Illumina HiSeq 2000,Missing,G88834_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88834,SRP095580
SRR5127603,WGS,197,3654496136,PRJNA319574,SAMN06110127,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1507822365,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441881,Netherlands,Europe,Netherlands,Homo sapiens,HV123,Illumina HiSeq 2000,Missing,G88849_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88849,SRP095580
SRR5127604,WGS,196,2913634156,PRJNA319574,SAMN06110176,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1428620719,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441882,Netherlands,Europe,Netherlands,Homo sapiens,HV425,Illumina HiSeq 2000,Missing,G88902_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88902,SRP095580
SRR5127605,WGS,197,3321002502,PRJNA319574,SAMN06110389,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1357813609,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441883,Netherlands,Europe,Netherlands,Homo sapiens,HV279,Illumina HiSeq 2000,Missing,G89138_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89138,SRP095580
SRR5127606,WGS,198,1938712020,PRJNA319574,SAMN06110026,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",797538731,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441884,Netherlands,Europe,Netherlands,Homo sapiens,HV116,Illumina HiSeq 2000,Missing,G88729_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88729,SRP095580
SRR5127607,WGS,198,2884217902,PRJNA319574,SAMN06110114,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1530297730,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441885,Netherlands,Europe,Netherlands,Homo sapiens,HV229,Illumina HiSeq 2000,Missing,G88835_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88835,SRP095580
SRR5127608,WGS,196,5392734239,PRJNA319574,SAMN06110085,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2634254075,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441886,Netherlands,Europe,Netherlands,Homo sapiens,HV065,Illumina HiSeq 2000,Missing,G88801_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88801,SRP095580
SRR5127609,WGS,198,3109649242,PRJNA319574,SAMN06110064,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2254725178,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441887,Netherlands,Europe,Netherlands,Homo sapiens,HV027,Illumina HiSeq 2000,Missing,G88778_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88778,SRP095580
SRR5127610,WGS,196,2250747033,PRJNA319574,SAMN06110244,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",938641106,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441888,Netherlands,Europe,Netherlands,Homo sapiens,HV512,Illumina HiSeq 2000,Missing,G88977_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88977,SRP095580
SRR5127611,WGS,198,3620872276,PRJNA319574,SAMN06110122,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1946457594,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441889,Netherlands,Europe,Netherlands,Homo sapiens,HV085,Illumina HiSeq 2000,Missing,G88844_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88844,SRP095580
SRR5127612,WGS,197,2446978858,PRJNA319574,SAMN06110249,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1009064244,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441890,Netherlands,Europe,Netherlands,Homo sapiens,HV518,Illumina HiSeq 2000,Missing,G88982_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88982,SRP095580
SRR5127613,WGS,196,2601760347,PRJNA319574,SAMN06110222,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1281384102,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441891,Netherlands,Europe,Netherlands,Homo sapiens,HV495,Illumina HiSeq 2000,Missing,G88952_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88952,SRP095580
SRR5127614,WGS,198,3554605787,PRJNA319574,SAMN06110053,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2573699767,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441892,Netherlands,Europe,Netherlands,Homo sapiens,HV006,Illumina HiSeq 2000,Missing,G88765_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88765,SRP095580
SRR5127615,WGS,198,3361542039,PRJNA319574,SAMN06110007,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1778292025,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441893,Netherlands,Europe,Netherlands,Homo sapiens,HV407,Illumina HiSeq 2000,Missing,G88705_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88705,SRP095580
SRR5127616,WGS,196,2497174945,PRJNA319574,SAMN06110158,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1244779756,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441894,Netherlands,Europe,Netherlands,Homo sapiens,HV033,Illumina HiSeq 2000,Missing,G88883_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88883,SRP095580
SRR5127617,WGS,198,3554552238,PRJNA319574,SAMN06110453,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1454458992,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441895,Netherlands,Europe,Netherlands,Homo sapiens,HV318,Illumina HiSeq 2000,Missing,G89262_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89262,SRP095580
SRR5127618,WGS,198,3107078128,PRJNA319574,SAMN06110125,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1658185447,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441896,Netherlands,Europe,Netherlands,Homo sapiens,HV151,Illumina HiSeq 2000,Missing,G88847_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88847,SRP095580
SRR5127619,WGS,199,2481519617,PRJNA319574,SAMN06110456,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",914318032,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441897,Netherlands,Europe,Netherlands,Homo sapiens,HV336,Illumina HiSeq 2000,Missing,G89266_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89266,SRP095580
SRR5127620,WGS,199,2975444846,PRJNA319574,SAMN06110304,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1220375952,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441898,Netherlands,Europe,Netherlands,Homo sapiens,HV472,Illumina HiSeq 2000,Missing,G89043_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89043,SRP095580
SRR5127621,WGS,198,3299375177,PRJNA319574,SAMN06110173,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1781071645,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441899,Netherlands,Europe,Netherlands,Homo sapiens,HV447,Illumina HiSeq 2000,Missing,G88898_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88898,SRP095580
SRR5127622,WGS,196,1897699274,PRJNA319574,SAMN06110194,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",962879639,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441900,Netherlands,Europe,Netherlands,Homo sapiens,HV454,Illumina HiSeq 2000,Missing,G88921_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-27T00:00:00Z,G88921,SRP095580
SRR5127623,WGS,199,4648847726,PRJNA319574,SAMN06110313,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1879645438,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441901,Netherlands,Europe,Netherlands,Homo sapiens,HV377,Illumina HiSeq 2000,Missing,G89052_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89052,SRP095580
SRR5127624,WGS,199,3041449692,PRJNA319574,SAMN06110382,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1235537965,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441902,Netherlands,Europe,Netherlands,Homo sapiens,HV296,Illumina HiSeq 2000,Missing,G89130_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89130,SRP095580
SRR5127625,WGS,195,2826543123,PRJNA319574,SAMN06110343,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1393948808,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441903,Netherlands,Europe,Netherlands,Homo sapiens,HV465,Illumina HiSeq 2000,Missing,G89084_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89084,SRP095580
SRR5127626,WGS,198,1341453936,PRJNA319574,SAMN06110420,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",806317211,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441904,Netherlands,Europe,Netherlands,Homo sapiens,HV220,Illumina HiSeq 2000,Missing,G89173_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89173,SRP095580
SRR5127627,WGS,197,2459522326,PRJNA319574,SAMN06110461,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1860720359,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441905,Netherlands,Europe,Netherlands,Homo sapiens,HV326,Illumina HiSeq 2000,Missing,G89272_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89272,SRP095580
SRR5127628,WGS,199,3154929079,PRJNA319574,SAMN06110344,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1277749041,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441906,Netherlands,Europe,Netherlands,Homo sapiens,HV436,Illumina HiSeq 2000,Missing,G89085_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89085,SRP095580
SRR5127629,WGS,196,2950702896,PRJNA319574,SAMN06110199,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1510964174,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441907,Netherlands,Europe,Netherlands,Homo sapiens,HV462,Illumina HiSeq 2000,Missing,G88926_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88926,SRP095580
SRR5127630,WGS,197,2069009362,PRJNA319574,SAMN06110126,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",853037018,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441908,Netherlands,Europe,Netherlands,Homo sapiens,HV142,Illumina HiSeq 2000,Missing,G88848_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88848,SRP095580
SRR5127631,WGS,197,6249989854,PRJNA319574,SAMN06110206,"MIGS/MIMS/MIMARKS.human-gut,MIMS.me",2552967583,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441909,Netherlands,Europe,Netherlands,Homo sapiens,HV473,Illumina HiSeq 2000,Missing,G88933_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88933,SRP095580
SRR5127632,WGS,199,3376557836,PRJNA319574,SAMN06110171,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1816604131,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441910,Netherlands,Europe,Netherlands,Homo sapiens,HV101,Illumina HiSeq 2000,Missing,G88896_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88896,SRP095580
SRR5127633,WGS,198,2985638966,PRJNA319574,SAMN06110146,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1628785169,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441911,Netherlands,Europe,Netherlands,Homo sapiens,HV308,Illumina HiSeq 2000,Missing,G88871_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88871,SRP095580
SRR5127634,WGS,195,1839756106,PRJNA319574,SAMN06110223,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",930133105,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441912,Netherlands,Europe,Netherlands,Homo sapiens,HV499,Illumina HiSeq 2000,Missing,G88953_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G88953,SRP095580
SRR5127635,WGS,196,3107952994,PRJNA319574,SAMN06110403,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1519807835,BROAD INSTITUTUE,2013/2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ENVO:00009003,ENVO:2100002,ENVO:00002003,SRX2441913,Netherlands,Europe,Netherlands,Homo sapiens,HV175,Illumina HiSeq 2000,Missing,G89153_pe,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2016-12-28T00:00:00Z,G89153,SRP095580
